problem,run,trial,accuracy,n_seen,program
trs.waves.2.c039,2,5,0,13976,".(op26 .(.(CONS .(DIGIT 4)) var47_)) = .(.(CONS .(DIGIT 9)) NIL); .(op26 .(.(CONS .(DIGIT 7)) .(var51_ .(var51_ var33_)))) = .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) .(op26 var33_))))); .(var29_ .(var27_ .(var27_ .(.(CONS .(DIGIT 1)) .(var24_ var40_))))) = .(.(CONS .(DIGIT 4)) .(var24_ .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 9)) NIL))))))))); .(var30_ .(.(CONS .(DIGIT 0)) var48_)) = .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) NIL)))))); .(op26 NIL) = NIL; .(var28_ .(.(CONS .(DIGIT 3)) var32_)) = .(.(CONS .(DIGIT 4)) .(op26 var32_));"
trs.waves.2.c039,2,6,0,11520,".(C .(.(CONS var58_) .(.(CONS var56_) NIL))) = .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) NIL)); .(C .(var25_ .(var25_ var20_))) = .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 9)) NIL))))))))); .(C .(.(CONS var59_) .(.(CONS .(var43_ 3)) var21_))) = .(.(CONS .(var43_ 1)) .(.(CONS .(var43_ 5)) .(.(CONS .(var43_ 5)) .(.(CONS .(var43_ 6)) .(.(CONS .(var43_ 9)) .(.(CONS .(var43_ 9)) NIL)))))); .(C .(.(CONS .(var38_ var55_)) .(.(CONS .(var38_ 7)) var19_))) = .(.(CONS .(var38_ 4)) .(.(CONS .(var38_ 9)) .(.(CONS .(var38_ 8)) .(.(CONS .(var38_ 9)) .(.(CONS .(var38_ 9)) .(.(CONS .(var38_ 9)) NIL)))))); .(C var39_) = .(.(CONS .(DIGIT 4)) NIL);"
trs.waves.2.c039,2,7,0,9624,".(C .(.(CONS .(var72_ 0)) var77_)) = .(.(CONS .(var72_ 1)) .(.(CONS .(var72_ 5)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) NIL)))))); .(C .(.(CONS .(var73_ 8)) var79_)) = .(.(CONS .(var73_ 9)) .(.(CONS .(var73_ 9)) NIL)); .(C .(.(CONS .(var74_ 4)) var80_)) = .(.(CONS .(var74_ 5)) .(.(CONS .(var74_ 2)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 6)) NIL))))); .(C .(.(CONS .(var70_ 3)) .(var65_ .(.(CONS .(var81_ 5)) var51_)))) = .(.(CONS .(var70_ 4)) .(.(CONS .(var70_ 9)) .(.(CONS .(var81_ 8)) .(.(CONS .(var81_ 9)) .(.(CONS .(var81_ 9)) .(.(CONS .(var81_ 9)) NIL)))))); .(C .(.(CONS .(var71_ 3)) .(var66_ .(.(CONS .(var82_ 1)) var52_)))) = .(.(CONS .(var71_ 4)) .(.(CONS .(var71_ 5)) .(.(CONS .(var82_ 4)) .(.(CONS .(var82_ 9)) .(.(CONS .(var82_ 7)) .(.(CONS .(var82_ 7)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 9)) NIL))))))))); .(C var90_) = .(.(CONS .(DIGIT 4)) NIL);"
trs.waves.2.c039,2,8,0,7600,".(C .(.(var32_ .(var25_ 3)) .(.(var32_ .(DIGIT 7)) var115_))) = .(.(var32_ .(var25_ 4)) .(.(var32_ .(DIGIT 9)) .(.(var32_ .(DIGIT 8)) .(.(var32_ .(DIGIT 9)) .(.(var32_ .(DIGIT 9)) .(.(CONS .(DIGIT 9)) NIL)))))); .(C .(.(var34_ .(var27_ 0)) .(.(var34_ var112_) var117_))) = .(.(var34_ .(var27_ 1)) .(.(var34_ .(DIGIT 5)) .(.(var34_ .(DIGIT 5)) .(.(var34_ .(DIGIT 6)) .(.(var34_ .(DIGIT 9)) .(.(CONS .(DIGIT 9)) NIL)))))); .(C .(.(var36_ .(var31_ 7)) .(.(var36_ var113_) var118_))) = .(.(var36_ .(var31_ 8)) .(.(var36_ .(DIGIT 8)) .(.(var36_ .(DIGIT 4)) .(.(var36_ .(DIGIT 5)) .(.(var36_ .(DIGIT 7)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 7)) NIL))))))); .(C .(.(var35_ .(var30_ 4)) .(.(var35_ var114_) var119_))) = .(.(var35_ .(var30_ 5)) .(.(var35_ .(DIGIT 2)) .(.(var35_ .(DIGIT 8)) .(.(var35_ .(DIGIT 7)) .(.(var35_ .(DIGIT 6)) NIL))))); .(C .(.(var143_ .(DIGIT 8)) var137_)) = .(.(var143_ .(DIGIT 9)) .(.(var143_ .(DIGIT 9)) NIL)); .(C .(.(var33_ .(var26_ 3)) .(.(var33_ .(var136_ 3)) var116_))) = .(.(var33_ .(var26_ 4)) .(.(var33_ .(var136_ 5)) .(.(var33_ .(var136_ 4)) .(.(var33_ .(var136_ 9)) .(.(var33_ .(var136_ 7)) .(.(CONS .(var136_ 7)) .(.(CONS .(var136_ 9)) .(.(CONS .(var136_ 8)) .(.(CONS .(var136_ 9)) NIL))))))))); .(C var150_) = .(.(CONS .(DIGIT 4)) NIL);"
trs.waves.2.c039,2,9,0,10680,".(C .(var38_ .(var38_ var28_))) = .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 9)) NIL))))))))); .(C .(.(CONS var52_) .(.(CONS .(DIGIT 4)) var30_))) = .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 6)) NIL)); .(C .(.(CONS .(var43_ 3)) .(.(CONS .(var43_ 7)) var27_))) = .(.(CONS .(var43_ 4)) .(.(CONS .(var43_ 9)) .(.(CONS .(var43_ 8)) .(.(CONS .(var43_ 9)) .(.(CONS .(var43_ 9)) .(.(CONS .(var43_ 9)) NIL)))))); .(C .(.(CONS .(var44_ 0)) .(.(CONS .(var44_ 3)) var29_))) = .(.(CONS .(var44_ 1)) .(.(CONS .(var44_ 5)) .(.(CONS .(var44_ 5)) .(.(CONS .(var44_ 6)) .(.(CONS .(var44_ 9)) .(.(CONS .(var44_ 9)) NIL)))))); .(C .(.(CONS .(DIGIT 4)) var24_)) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 6)) NIL))))); .(C .(.(CONS .(DIGIT 7)) var25_)) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 7)) NIL))))))); EMPTY = .(EQUAL NIL); .(C .(.(CONS var53_) NIL)) = .(.(CONS .(DIGIT 4)) NIL); .(C .(.(CONS .(DIGIT 8)) var23_)) = .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) NIL));"
trs.waves.2.c039,2,10,0,9688,".(C .(.(CONS .(var51_ 3)) .(.(CONS .(var51_ 3)) var20_))) = .(.(CONS .(var51_ 4)) .(.(CONS .(var51_ 5)) .(.(CONS .(var51_ 4)) .(.(CONS .(var51_ 9)) .(.(CONS .(var51_ 7)) .(.(CONS .(var51_ 7)) .(.(CONS .(var51_ 9)) .(.(CONS .(var51_ 8)) .(.(CONS .(var51_ 9)) NIL))))))))); .(C .(.(CONS .(DIGIT 8)) var55_)) = .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) NIL)); .(C .(var66_ .(.(CONS .(var77_ 4)) var25_))) = .(.(CONS .(var77_ 1)) .(.(CONS .(var77_ 6)) NIL)); .(C .(.(CONS .(DIGIT 1)) var59_)) = .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 3)) NIL)); .(C .(.(CONS .(var60_ 3)) .(var80_ var19_))) = .(.(CONS .(var60_ 4)) .(.(CONS .(var60_ 9)) .(.(CONS .(var60_ 8)) .(.(CONS .(var60_ 9)) .(.(CONS .(var60_ 9)) .(.(CONS .(DIGIT 9)) NIL)))))); .(C .(.(CONS .(var61_ 0)) .(var81_ var21_))) = .(.(CONS .(var61_ 1)) .(.(CONS .(var61_ 5)) .(.(CONS .(var61_ 5)) .(.(CONS .(var61_ 6)) .(.(CONS .(var61_ 9)) .(.(CONS .(DIGIT 9)) NIL)))))); .(C .(var64_ NIL)) = .(.(CONS .(DIGIT 4)) NIL); .(C .(.(CONS .(var62_ 4)) var56_)) = .(.(CONS .(var62_ 5)) .(.(CONS .(var62_ 2)) .(.(CONS .(var62_ 8)) .(.(CONS .(var62_ 7)) .(.(CONS .(var62_ 6)) NIL))))); .(C .(.(CONS .(var63_ 7)) var57_)) = .(.(CONS .(var63_ 8)) .(.(CONS .(var63_ 8)) .(.(CONS .(var63_ 4)) .(.(CONS .(var63_ 5)) .(.(CONS .(var63_ 7)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 7)) NIL)))))));"
trs.waves.2.c039,2,11,0,5512,".(C .(.(CONS .(var71_ 3)) .(.(CONS .(var71_ 7)) var67_))) = .(.(CONS .(var71_ 4)) .(.(CONS .(var71_ 9)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) NIL)))))); .(C .(.(CONS .(var72_ 0)) .(.(CONS .(var72_ 3)) var69_))) = .(.(CONS .(var72_ 1)) .(.(CONS .(var72_ 5)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) NIL)))))); .(C .(.(CONS .(DIGIT 4)) var24_)) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 6)) NIL))))); .(C .(.(CONS .(DIGIT 2)) var28_)) = .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 6)) NIL))))); .(C .(var95_ NIL)) = .(.(CONS .(DIGIT 4)) NIL); .(C .(.(CONS .(DIGIT 8)) var23_)) = .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) NIL)); .(C .(.(CONS .(var73_ 0)) .(.(CONS .(var73_ 4)) var70_))) = .(.(CONS .(var73_ 1)) .(.(CONS .(var73_ 6)) NIL)); .(C .(.(CONS .(DIGIT 1)) var27_)) = .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 3)) NIL)); .(C .(.(CONS .(var29_ 3)) .(var99_ var68_))) = .(.(CONS .(var29_ 4)) .(.(CONS .(var29_ 5)) .(.(CONS .(var29_ 4)) .(.(CONS .(var29_ 9)) .(.(CONS .(var29_ 7)) .(.(CONS .(var29_ 7)) .(.(CONS .(var29_ 9)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 9)) NIL))))))))); .(C .(.(CONS .(var30_ 7)) var25_)) = .(.(CONS .(var30_ 8)) .(.(CONS .(var30_ 8)) .(.(CONS .(var30_ 4)) .(.(CONS .(var30_ 5)) .(.(CONS .(var30_ 7)) .(.(CONS .(var30_ 9)) .(.(CONS .(var30_ 7)) NIL)))))));"
trs.waves.2.c039,3,1,0,17,"C = TAIL;"
trs.waves.2.c039,3,2,0,61240,".(C var19_) = .(.(CONS .(DIGIT 3)) NIL);"
trs.waves.2.c039,3,3,0,31320,".(C .(var44_ NIL)) = .(.(CONS .(DIGIT 3)) NIL); .(C var41_) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 6)) NIL)))));"
trs.waves.2.c039,3,4,0,18544,".(C .(.(CONS .(var24_ 4)) var20_)) = .(.(CONS .(var24_ 5)) .(.(CONS .(var24_ 2)) .(.(CONS .(var24_ 8)) .(.(CONS .(var24_ 7)) .(.(CONS .(var24_ 6)) NIL))))); .(C .(.(CONS .(var25_ 3)) var21_)) = .(.(CONS .(var25_ 4)) .(.(CONS .(var25_ 7)) .(.(CONS .(var25_ 9)) .(.(CONS .(var25_ 7)) .(.(CONS .(var25_ 9)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 9)) NIL)))))))); .(C var32_) = .(.(CONS .(DIGIT 3)) NIL);"
trs.waves.2.c039,3,5,0,25472,".(C .(.(CONS .(DIGIT 4)) var20_)) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 6)) NIL))))); .(C .(.(CONS .(DIGIT 3)) var21_)) = .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 9)) NIL)))))))); .(C .(var52_ NIL)) = .(.(CONS .(DIGIT 3)) NIL); .(C .(var25_ var22_)) = .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 4)) .(var25_ .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 6)) NIL))))));"
trs.waves.2.c039,3,6,0,16064,".(C .(.(CONS .(DIGIT 5)) var99_)) = .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 9)) NIL))))))); .(C .(.(CONS .(DIGIT 6)) var100_)) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 7)) NIL)))))); .(C .(.(CONS .(DIGIT 2)) var98_)) = .(.(CONS .(DIGIT 3)) NIL); .(C .(.(var19_ .(DIGIT 4)) var101_)) = .(.(var19_ .(DIGIT 5)) .(.(var19_ .(DIGIT 2)) .(.(var19_ .(DIGIT 8)) .(.(var19_ .(DIGIT 7)) .(.(var19_ .(DIGIT 6)) NIL))))); .(C .(.(var21_ .(DIGIT 8)) var102_)) = .(.(var21_ .(DIGIT 9)) .(.(var21_ .(DIGIT 5)) .(.(var21_ .(DIGIT 4)) .(.(var21_ .(DIGIT 8)) .(.(var21_ .(DIGIT 9)) .(.(CONS .(DIGIT 6)) NIL)))))); .(C .(.(CONS .(DIGIT 3)) var93_)) = .(.(CONS .(DIGIT 4)) .(C var93_));"
trs.waves.2.c039,3,7,0,6808,".(C .(var72_ .(var84_ .(.(CONS .(DIGIT 1)) NIL)))) = .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 9)) NIL))))))); .(C .(.(CONS .(DIGIT 4)) .(var85_ var46_))) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 6)) NIL))))); .(C .(.(CONS .(DIGIT 8)) .(var86_ var47_))) = .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 6)) NIL)))))); .(C .(.(CONS .(DIGIT 2)) .(var87_ var45_))) = NIL; .(C .(.(CONS .(DIGIT 3)) NIL)) = .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) NIL))))); .(C .(var77_ .(var21_ .(.(CONS .(DIGIT 1)) var28_)))) = .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 4)) .(var21_ .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 7)) .(C var28_)))))))); .(C .(.(CONS .(DIGIT 2)) NIL)) = .(.(CONS .(DIGIT 3)) NIL); .(C .(.(var51_ var112_) .(var88_ .(.(var51_ .(DIGIT var52_)) .(var33_ .(.(var51_ var26_) var49_)))))) = .(.(var51_ var26_) .(C var49_));"
trs.waves.2.c039,3,8,0,10680,".(C .(.(var136_ .(var133_ 5)) var151_)) = .(.(var136_ .(var133_ 8)) .(.(var136_ .(var133_ 7)) .(.(var136_ .(var133_ 6)) NIL))); .(C .(.(var137_ .(var134_ 1)) var152_)) = .(.(var137_ .(var134_ 4)) .(.(var137_ .(var134_ 6)) .(.(var137_ .(var134_ 5)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 7)) NIL))))); .(C .(.(var138_ .(var135_ 6)) var153_)) = .(.(var138_ .(var135_ 9)) .(.(var138_ .(var135_ 4)) .(.(var138_ .(var135_ 5)) NIL))); .(C .(.(var136_ .(var133_ 4)) .(.(var136_ .(var133_ 0)) var154_))) = .(.(var136_ .(var133_ 5)) .(.(var136_ .(var133_ 2)) .(C var154_))); .(C .(.(var137_ .(var134_ 3)) .(.(var137_ .(var134_ 6)) var157_))) = .(.(var137_ .(var134_ 4)) .(.(var137_ .(var134_ 8)) .(C var157_))); .(C NIL) = NIL; .(C .(.(CONS var174_) NIL)) = .(.(CONS .(DIGIT 3)) NIL); .(C .(var162_ .(var171_ .(var167_ .(var162_ .(var131_ var20_)))))) = .(var131_ .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 9)) NIL)))))))); .(C .(.(var33_ .(var27_ 8)) .(var172_ var105_))) = .(.(var33_ .(var27_ 9)) .(.(var33_ .(var27_ 5)) .(.(var33_ .(var27_ 4)) .(.(var33_ .(var27_ 8)) .(.(var33_ .(var27_ 9)) .(.(CONS .(DIGIT 6)) NIL)))))); .(C .(.(CONS var175_) .(var173_ .(var168_ .(.(CONS .(DIGIT 5)) .(var132_ var23_)))))) = .(var132_ .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 9)) NIL))))));"
trs.waves.2.c039,3,9,0,5008,".(C .(var71_ .(.(var108_ .(var114_ 0)) .(.(var108_ .(DIGIT 1)) NIL)))) = .(.(var108_ .(var114_ 9)) .(.(var108_ .(var114_ 7)) .(.(var108_ .(DIGIT 9)) .(.(var108_ .(DIGIT 9)) .(.(var108_ .(DIGIT 7)) .(.(var108_ .(DIGIT 9)) NIL)))))); .(C .(var72_ .(.(var109_ .(var115_ 4)) .(.(var109_ .(DIGIT 0)) NIL)))) = .(.(var109_ .(var115_ 9)) .(.(var109_ .(var115_ 5)) .(.(var109_ .(DIGIT 4)) .(.(var109_ .(DIGIT 8)) .(.(var109_ .(DIGIT 9)) .(.(var109_ .(DIGIT 6)) NIL)))))); .(C .(var73_ .(.(var110_ .(var116_ 4)) .(.(var110_ .(DIGIT 3)) NIL)))) = .(.(var110_ .(var116_ 4)) .(.(var110_ .(var116_ 9)) .(.(var110_ .(DIGIT 8)) .(.(var110_ .(DIGIT 9)) .(.(var110_ .(DIGIT 9)) .(.(var110_ .(DIGIT 9)) NIL)))))); .(C .(var74_ .(.(CONS .(var117_ 3)) .(var103_ NIL)))) = .(.(CONS .(var117_ 8)) .(.(CONS .(var117_ 7)) .(.(CONS .(DIGIT 6)) NIL))); .(C .(var75_ .(var132_ .(var113_ NIL)))) = .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 5)) NIL))); .(C .(var76_ .(.(CONS .(var118_ 0)) NIL))) = .(.(CONS .(var118_ 4)) .(.(CONS .(var118_ 6)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 7)) NIL))))); .(C .(var77_ .(.(CONS .(var119_ 1)) NIL))) = .(.(CONS .(var119_ 6)) .(.(CONS .(var119_ 5)) NIL)); .(C NIL) = NIL; .(C .(.(CONS .(var124_ 4)) .(.(CONS .(var120_ 0)) var30_))) = .(.(CONS .(var120_ 5)) .(.(CONS .(var120_ 2)) .(C var30_))); .(C .(var79_ .(.(CONS .(var121_ 4)) var32_))) = .(.(CONS .(var121_ 4)) .(.(CONS .(var121_ 7)) .(C var32_))); .(C .(.(CONS .(var125_ 2)) .(.(CONS .(var122_ 0)) var35_))) = .(.(CONS .(var122_ 4)) .(.(CONS .(var122_ 8)) .(C var35_))); .(C .(var81_ .(.(CONS .(var123_ 2)) var40_))) = .(.(CONS .(var123_ 5)) .(.(CONS .(var123_ 4)) .(C var40_))); .(C .(var82_ .(var133_ .(var105_ var20_)))) = .(C var20_); .(C .(var84_ NIL)) = .(.(CONS .(DIGIT 3)) NIL);"
trs.waves.2.c039,3,10,0,5176,".(C .(var181_ .(.(var169_ .(var167_ 5)) .(.(var169_ .(var167_ 6)) .(var175_ .(.(var169_ .(var167_ var131_)) var150_)))))) = .(.(var169_ .(var167_ var131_)) .(.(var169_ .(var167_ 7)) .(.(var169_ .(var167_ 9)) .(.(var169_ .(var167_ 7)) .(.(var169_ .(var167_ 9)) .(.(var169_ .(var167_ 9)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 9)) NIL)))))))); .(C .(var182_ .(.(var170_ .(var168_ 7)) .(.(var170_ .(var168_ 5)) .(var176_ .(.(var170_ .(var168_ var132_)) var151_)))))) = .(.(var170_ .(var168_ var132_)) .(.(var170_ .(var168_ 9)) .(.(var170_ .(var168_ 8)) .(.(var170_ .(var168_ 9)) .(.(var170_ .(var168_ 9)) .(.(var170_ .(var168_ 9)) NIL)))))); .(C .(var177_ .(.(CONS .(DIGIT 6)) var189_))) = .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 7)) NIL))))))); .(C .(.(var29_ .(var21_ 8)) var203_)) = .(.(var29_ .(var21_ 9)) .(.(var29_ .(var21_ 5)) .(.(var29_ .(var21_ 4)) .(.(var29_ .(var21_ 8)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 6)) NIL)))))); .(C .(.(var34_ .(var26_ 7)) var204_)) = .(.(var34_ .(var26_ 8)) .(.(var34_ .(var26_ 3)) .(.(var34_ .(var26_ 9)) .(.(var34_ .(var26_ 4)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 7)) NIL))))))); .(C .(var179_ .(.(CONS .(DIGIT 2)) var192_))) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 5)) NIL)))); .(C .(var178_ .(.(CONS .(var193_ 0)) .(.(CONS .(var193_ var141_)) var139_)))) = .(.(CONS .(var193_ 5)) .(.(CONS .(var193_ 2)) .(.(CONS .(var193_ .(op26 var141_))) .(.(CONS .(var193_ .(op27 var141_))) .(.(CONS .(var193_ .(op28 var141_))) NIL))))); .(C .(var180_ NIL)) = .(.(CONS .(DIGIT 3)) NIL); .(op26 5) = 8; .(op26 6) = 9; .(op27 5) = 7; .(op27 6) = 4; .(op28 5) = 6; .(op28 6) = 5;"
