problem,run,trial,accuracy,n_seen,program
trs.waves.2.c051,1,11,0,2089,".(C .(.(var92_ var162_) .(.(var92_ .(var169_ 9)) .(.(var92_ var165_) .(.(var92_ .(var169_ 0)) .(var104_ var108_)))))) = .(.(var92_ .(var169_ 9)) .(.(var92_ var165_) .(.(var92_ .(var169_ 0)) .(var104_ .(.(var92_ .(var169_ 4)) .(.(CONS var162_) NIL)))))); .(C .(.(var94_ var163_) .(.(var94_ .(DIGIT 2)) .(.(var94_ var139_) .(.(var94_ var131_) .(var106_ var110_)))))) = .(.(var94_ .(DIGIT 2)) .(.(var94_ var139_) .(.(var94_ var131_) .(var106_ .(.(var94_ .(DIGIT 1)) .(.(CONS var163_) NIL)))))); .(C .(.(var20_ .(var157_ 1)) .(var74_ .(var47_ var83_)))) = .(var74_ .(var47_ .(.(var20_ .(var157_ 4)) .(.(CONS .(var157_ 1)) .(.(CONS .(var157_ 9)) .(.(CONS .(var157_ 1)) .(.(CONS .(var157_ 3)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 1)) NIL))))))))); .(C .(.(var24_ .(var158_ 7)) .(var78_ .(var51_ var87_)))) = .(var78_ .(var51_ .(.(var24_ .(var158_ 0)) .(.(CONS .(var158_ 9)) .(.(CONS .(var158_ 1)) .(.(CONS .(var158_ 5)) .(.(CONS .(var158_ 7)) NIL))))))); .(C .(.(var25_ .(var159_ 3)) .(var79_ .(var52_ var88_)))) = .(var79_ .(var52_ .(.(var25_ .(var159_ 0)) .(.(CONS .(var159_ 5)) .(.(CONS .(var159_ 3)) .(.(CONS .(var159_ 9)) .(.(CONS .(var159_ 6)) .(.(CONS .(DIGIT 3)) NIL)))))))); TAIL = .(CONS NAN); .(C .(.(var93_ var161_) .(.(var93_ .(var160_ 9)) .(.(var93_ var152_) .(.(var93_ var152_) .(var105_ var109_)))))) = .(.(var93_ .(var160_ 9)) .(.(var93_ var152_) .(.(var93_ var152_) .(var105_ .(.(var93_ .(var160_ 6)) .(.(CONS .(var160_ 0)) .(.(CONS var161_) NIL))))))); .(C .(.(var95_ var177_) .(.(var95_ .(DIGIT 6)) .(.(var95_ var140_) .(.(var95_ var132_) .(var107_ var111_)))))) = .(.(var95_ .(DIGIT 6)) .(.(var95_ var140_) .(.(var95_ var132_) .(var107_ .(.(var95_ var177_) NIL))))); .(C NIL) = NIL; .(C .(var112_ NIL)) = .(.(CONS .(DIGIT 1)) NIL); .(C .(var113_ .(.(CONS .(DIGIT 8)) var115_))) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 8)) NIL))); .(C .(var114_ .(.(var117_ .(DIGIT 1)) var116_))) = .(.(var117_ .(DIGIT 1)) .(.(var117_ .(DIGIT 4)) .(.(var117_ .(DIGIT 2)) .(.(var117_ .(DIGIT 9)) NIL))));"
trs.waves.2.c051,2,1,0,17,"C = TAIL;"
trs.waves.2.c051,2,2,0,6137,".(var43_ .(var23_ .(var26_ .(var35_ .(var26_ .(var32_ .(var29_ var36_))))))) = .(var26_ .(var35_ .(var26_ .(var32_ .(var29_ .(var26_ .(var23_ NIL)))))));"
trs.waves.2.c051,2,3,0,4929,".(C .(var79_ .(var78_ .(var69_ .(var72_ .(var75_ .(var72_ var64_))))))) = .(var78_ .(var69_ .(var72_ .(var75_ .(var72_ .(var69_ var64_)))))); .(var51_ .(.(var61_ .(var59_ 7)) .(var41_ .(var35_ .(var57_ .(var29_ .(var23_ var43_))))))) = .(var41_ .(var35_ .(var57_ .(var29_ .(var23_ .(.(var61_ .(var59_ 4)) .(.(CONS .(var59_ 7)) NIL)))))));"
trs.waves.2.c051,2,4,1,3577,".(C .(.(var36_ .(var43_ var45_)) .(var34_ .(var28_ .(.(var44_ .(var43_ var45_)) NIL))))) = .(.(var36_ .(var43_ var45_)) .(var34_ .(var28_ .(.(var36_ .(var43_ var45_)) .(.(var44_ .(var43_ 7)) NIL))))); .(C .(.(var37_ .(var63_ 4)) .(var35_ .(var29_ var39_)))) = .(.(var37_ .(var63_ 4)) .(var35_ .(var29_ .(.(var37_ .(var63_ 1)) var39_)))); .(C .(.(var48_ var42_) .(var60_ .(.(var48_ var40_) NIL)))) = .(var60_ .(.(var48_ var40_) .(.(CONS var42_) NIL))); .(C .(.(var49_ var66_) .(var61_ .(.(var49_ var41_) var19_)))) = .(var61_ .(.(var49_ var41_) .(C var19_)));"
trs.waves.2.c051,2,5,0,1961,".(C .(.(var36_ .(var43_ var45_)) .(var34_ .(var28_ .(.(var44_ .(var43_ var45_)) NIL))))) = .(.(var36_ .(var43_ var45_)) .(var34_ .(var28_ .(.(var36_ .(var43_ var45_)) .(.(var44_ .(var43_ 7)) NIL))))); .(C .(.(var37_ .(var63_ 4)) .(var35_ .(var29_ var39_)))) = .(.(var37_ .(var63_ 4)) .(var35_ .(var29_ .(.(var37_ .(var63_ 1)) var39_)))); .(C .(.(var48_ var42_) .(var60_ .(.(var48_ var40_) NIL)))) = .(var60_ .(.(var48_ var40_) .(.(CONS var42_) NIL))); .(C .(.(var49_ var66_) .(var61_ .(.(var49_ var41_) var19_)))) = .(var61_ .(.(var49_ var41_) .(C var19_)));"
trs.waves.2.c051,2,6,0,3153,".(C .(var102_ .(var106_ .(var105_ NIL)))) = .(var106_ .(var105_ .(var102_ NIL))); .(C .(.(var88_ .(var71_ var54_)) NIL)) = .(.(var88_ .(var71_ var54_)) .(.(var88_ .(var71_ 9)) .(.(var88_ .(var71_ var54_)) .(.(var88_ .(var71_ 1)) NIL)))); .(C .(.(var78_ .(var74_ 1)) .(var69_ .(var65_ .(var86_ .(var80_ var31_)))))) = .(var69_ .(var65_ .(C var31_))); .(C .(.(var79_ .(var75_ 7)) .(var70_ .(var66_ .(var87_ .(var81_ .(var96_ .(var23_ var25_)))))))) = .(var70_ .(var66_ .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 2)) .(var96_ .(var23_ .(.(CONS .(DIGIT 7)) NIL))))))); .(C .(var44_ .(.(var43_ var91_) .(var47_ .(var53_ .(var53_ .(var50_ .(var24_ var26_)))))))) = .(.(var43_ var91_) .(var47_ .(var53_ .(var53_ .(var50_ .(var24_ .(var50_ .(var47_ .(var44_ NIL)))))))));"
trs.waves.2.c051,2,7,0,2193,".(C .(var96_ .(var98_ NIL))) = .(var98_ .(var96_ NIL)); .(C .(.(CONS var91_) NIL)) = .(.(CONS var91_) .(.(CONS .(DIGIT 0)) NIL)); .(C .(.(CONS .(var88_ 0)) .(var90_ var81_))) = .(var90_ .(C var81_)); .(C .(.(var92_ .(var74_ 1)) .(.(var92_ var63_) .(var69_ NIL)))) = .(.(var92_ var63_) .(var69_ .(.(var92_ .(var74_ 1)) NIL))); .(C .(.(CONS var47_) .(var37_ .(var31_ .(.(CONS .(DIGIT var70_)) NIL))))) = .(.(CONS .(DIGIT 5)) .(.(CONS var47_) .(var37_ .(var31_ .(.(CONS .(DIGIT var70_)) .(.(CONS .(DIGIT 7)) NIL)))))); .(C .(.(CONS var48_) .(var38_ .(var32_ NIL)))) = .(.(CONS .(DIGIT 1)) .(.(CONS var48_) .(var38_ .(var32_ .(.(CONS .(DIGIT 1)) NIL))))); .(C NIL) = .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 5)) NIL))); .(var51_ .(.(var52_ .(var54_ 5)) .(.(var52_ .(var54_ 8)) .(var62_ .(var59_ .(var59_ .(var56_ .(.(var52_ var50_) .(var56_ .(var62_ var19_)))))))))) = .(.(var52_ .(var54_ 8)) .(var62_ .(var59_ .(var59_ .(var56_ .(.(var52_ var50_) .(var51_ var19_))))))); .(C .(var80_ .(.(CONS var65_) .(var78_ var23_)))) = .(.(CONS var65_) .(C var23_));"
trs.waves.2.c051,2,8,0,4001,".(C .(.(var29_ .(DIGIT 7)) .(var59_ .(var44_ var64_)))) = .(var59_ .(var44_ .(.(var29_ .(DIGIT 4)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 7)) NIL))))))); .(C .(.(var33_ .(var110_ 5)) .(var63_ .(var48_ var68_)))) = .(var63_ .(var48_ .(.(var33_ .(var110_ 0)) .(.(CONS .(var110_ 0)) .(.(CONS .(var110_ 4)) .(.(CONS .(var110_ 6)) .(.(CONS .(var110_ 4)) .(.(CONS .(var110_ 9)) .(.(CONS .(var110_ 5)) NIL))))))))); .(C .(.(var77_ .(var75_ 1)) .(var89_ .(var83_ .(.(var96_ .(var95_ var97_)) .(var102_ var103_)))))) = .(var89_ .(var83_ .(.(var77_ .(var75_ var97_)) .(var102_ .(.(var96_ .(var95_ var97_)) .(.(var96_ .(var95_ 1)) NIL)))))); .(C .(.(var78_ .(var76_ var106_)) .(var90_ .(var84_ var105_)))) = .(var90_ .(var84_ .(.(var78_ .(var76_ var106_)) var105_))); .(C var27_) = var27_;"
trs.waves.2.c051,2,9,0,2153,".(C .(.(var108_ .(DIGIT 1)) .(.(var108_ var74_) .(.(var118_ var103_) NIL)))) = .(.(var108_ var74_) .(.(var108_ var103_) .(.(var118_ .(DIGIT 1)) NIL))); .(C .(.(CONS .(DIGIT 0)) .(var66_ .(var66_ NIL)))) = .(var66_ .(var66_ .(.(CONS .(DIGIT 0)) NIL))); .(C .(.(CONS .(var81_ 7)) NIL)) = .(.(CONS .(var81_ 9)) .(.(CONS .(var81_ 3)) .(.(CONS .(var81_ 7)) .(.(CONS .(var81_ 6)) NIL)))); .(C .(.(var109_ var96_) .(.(var109_ var73_) .(.(var119_ .(DIGIT 3)) var80_)))) = .(.(var109_ var73_) .(.(var109_ .(DIGIT 7)) .(.(var119_ .(DIGIT 2)) .(.(CONS var96_) .(C var80_))))); .(C .(.(var91_ var97_) .(var63_ .(var94_ NIL)))) = .(.(var91_ .(DIGIT 0)) .(.(var91_ .(DIGIT 0)) .(var63_ .(.(var91_ var97_) .(var63_ .(var94_ .(.(var91_ .(DIGIT 5)) NIL))))))); .(C .(.(CONS .(var82_ 4)) var32_)) = .(.(CONS .(var82_ 4)) .(.(CONS .(var82_ 2)) .(.(CONS .(var82_ 1)) .(.(CONS .(var82_ 4)) .(.(CONS .(DIGIT 7)) var32_))))); .(C NIL) = .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 1)) NIL)))); .(C .(.(var110_ .(var113_ var31_)) .(.(var110_ .(var113_ var31_)) var95_))) = .(.(var110_ .(var113_ var31_)) .(.(var110_ .(var113_ var31_)) var95_)); .(C .(var112_ NIL)) = .(var112_ NIL); .(C .(.(var34_ .(var120_ var117_)) .(.(var34_ var76_) .(.(var34_ var105_) .(.(var34_ var121_) .(var58_ .(var46_ var20_))))))) = .(.(var34_ var76_) .(.(var34_ var105_) .(C var20_)));"
trs.waves.2.c051,2,10,0,3137,".(C NIL) = NIL; .(C .(.(var21_ .(var94_ 5)) .(.(var21_ .(var94_ var98_)) .(.(var21_ var71_) .(.(var21_ .(var94_ 0)) .(var51_ .(var36_ var56_))))))) = .(.(var21_ .(var94_ var98_)) .(.(var21_ var71_) .(.(var21_ .(var94_ 0)) .(var51_ .(var36_ .(.(var21_ .(var94_ 6)) .(.(CONS .(var94_ 4)) .(.(CONS .(var94_ 9)) .(.(CONS .(var94_ 5)) NIL))))))))); .(C .(.(var22_ .(var95_ 6)) .(.(var22_ .(var95_ var99_)) .(.(var22_ var72_) .(.(var22_ .(var95_ 9)) .(var52_ .(var37_ var57_))))))) = .(.(var22_ .(var95_ var99_)) .(.(var22_ var72_) .(.(var22_ .(var95_ 9)) .(var52_ .(var37_ .(.(var22_ .(var95_ 5)) .(.(CONS .(var95_ 9)) .(.(CONS .(var95_ 3)) .(.(CONS .(var95_ 7)) .(.(CONS .(DIGIT 6)) NIL)))))))))); .(C .(.(var19_ var75_) .(.(var19_ var77_) .(.(var19_ var68_) .(.(var19_ var77_) .(var49_ .(var34_ var54_))))))) = .(.(var19_ var77_) .(.(var19_ var68_) .(.(var19_ var77_) .(var49_ .(var34_ .(.(var19_ var77_) .(.(CONS var75_) NIL))))))); .(C .(var84_ .(var83_ .(.(CONS var70_) NIL)))) = .(var83_ .(.(CONS var70_) .(var84_ NIL))); .(C .(var85_ .(var61_ .(var61_ NIL)))) = NIL; .(C .(var81_ .(var81_ var82_))) = .(var81_ .(var81_ NIL)); .(C .(.(var92_ .(DIGIT 5)) var93_)) = .(.(var92_ .(DIGIT 5)) NIL); .(op26 4) = 4; .(op26 8) = 8; .(C .(.(var23_ var91_) .(.(var23_ .(var97_ var101_)) .(.(var23_ var73_) .(.(var23_ .(var97_ var102_)) .(var53_ .(var38_ var58_))))))) = .(.(var23_ .(var97_ var101_)) .(.(var23_ var73_) .(.(var23_ .(var97_ .(op26 var102_))) .(var53_ .(var38_ .(.(var23_ var91_) NIL))))));"
trs.waves.2.c051,2,11,0,1849,".(C .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 8)) var91_))) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 0)) NIL))); .(C .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 2)) var92_))) = .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 6)) NIL)))))))))); .(C .(var101_ .(.(CONS .(DIGIT 1)) var93_))) = .(var101_ .(.(CONS .(DIGIT 1)) NIL)); .(C .(.(CONS .(DIGIT 6)) .(var23_ var94_))) = .(var23_ .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 5)) NIL))); .(C .(.(CONS .(DIGIT 5)) .(var24_ .(.(CONS .(DIGIT 0)) .(var79_ var80_))))) = .(var24_ .(.(CONS .(DIGIT 0)) .(var79_ .(.(CONS .(DIGIT 1)) NIL)))); .(C .(var76_ .(.(CONS .(DIGIT 2)) var95_))) = .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 5)) .(var76_ NIL)))))); .(C .(.(CONS .(DIGIT var38_)) .(.(CONS .(DIGIT 4)) var96_))) = .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT var38_)) NIL))))))); .(C .(.(var52_ .(var51_ 1)) .(.(var52_ .(var51_ 3)) .(var47_ .(var55_ .(var58_ var60_)))))) = .(.(var52_ .(var51_ 3)) .(var47_ .(var55_ .(var58_ .(var55_ .(.(var52_ .(var51_ 1)) NIL)))))); .(C .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 3)) .(var48_ NIL)))) = .(.(CONS .(DIGIT 3)) .(var48_ .(.(CONS .(DIGIT 1)) NIL))); .(C .(var102_ NIL)) = .(var102_ NIL); .(op26 5) = 6; .(op26 1) = 5; .(C .(.(CONS .(DIGIT var74_)) .(.(CONS .(DIGIT 8)) .(var50_ .(var30_ .(var30_ .(var24_ var63_))))))) = .(.(CONS .(DIGIT 8)) .(var50_ .(var30_ .(var30_ .(var24_ .(.(CONS .(DIGIT .(op26 var74_))) .(C var63_)))))));"
trs.waves.2.c053,2,1,0,17,"C = TAIL;"
trs.waves.2.c053,2,2,0,8625,".(var44_ .(var23_ .(var32_ .(var26_ .(var32_ .(var29_ var38_)))))) = .(var32_ .(var26_ .(var32_ .(var29_ .(var29_ .(var26_ .(var23_ NIL)))))));"
trs.waves.2.c053,2,3,0,5377,".(C .(var80_ .(var96_ .(var93_ .(var90_ .(var89_ .(var86_ .(var83_ var107_)))))))) = .(var96_ .(var93_ .(var90_ .(var89_ .(var86_ .(var83_ .(var80_ NIL)))))));"
trs.waves.2.c053,2,4,0,8569,".(C .(var25_ .(var49_ .(var43_ .(.(var23_ var65_) .(var37_ .(.(var23_ var61_) .(var31_ .(var55_ var19_))))))))) = .(var49_ .(var43_ .(.(var23_ var65_) .(var37_ .(.(var23_ var61_) .(var31_ .(var25_ var19_))))))); .(C .(var71_ var76_)) = .(var71_ NIL);"
trs.waves.2.c053,2,5,0,4793,".(C .(.(CONS .(DIGIT 0)) NIL)) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 7)) NIL))))))); .(C .(.(CONS .(DIGIT 2)) NIL)) = .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 4)) NIL))))))); .(C .(.(CONS .(DIGIT 7)) NIL)) = .(.(CONS .(DIGIT 5)) NIL); .(C .(var48_ NIL)) = .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 0)) .(var48_ .(.(CONS .(DIGIT 2)) NIL)))))))); .(C .(var104_ var19_)) = .(C var19_);"
trs.waves.2.c053,2,6,1,2953,".(C .(.(CONS .(DIGIT 7)) .(var76_ .(var64_ .(var52_ .(var40_ .(var28_ var96_))))))) = .(var76_ .(var64_ .(var52_ .(var40_ .(var28_ .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 7)) NIL))))))); .(C .(.(CONS .(DIGIT 4)) .(var77_ .(var65_ .(var53_ .(var41_ .(var29_ var97_))))))) = .(var77_ .(var65_ .(var53_ .(var41_ .(var29_ .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 4)) NIL))))))); .(C .(.(CONS .(DIGIT 2)) .(var78_ .(var66_ .(var54_ .(var42_ .(var30_ var98_))))))) = .(var78_ .(var66_ .(var54_ .(var42_ .(var30_ .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 2)) NIL)))))))); .(C .(var109_ .(var79_ .(var67_ .(var55_ .(var43_ .(var31_ var99_))))))) = .(var79_ .(var67_ .(var55_ .(var43_ .(var31_ .(var109_ NIL)))))); .(C var134_) = .(.(CONS .(DIGIT 5)) NIL);"
trs.waves.2.c053,2,7,1,1697,".(C .(.(CONS .(DIGIT 7)) .(var76_ .(var64_ .(var52_ .(var40_ .(var28_ var96_))))))) = .(var76_ .(var64_ .(var52_ .(var40_ .(var28_ .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 7)) NIL))))))); .(C .(.(CONS .(DIGIT 4)) .(var77_ .(var65_ .(var53_ .(var41_ .(var29_ var97_))))))) = .(var77_ .(var65_ .(var53_ .(var41_ .(var29_ .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 4)) NIL))))))); .(C .(.(CONS .(DIGIT 2)) .(var78_ .(var66_ .(var54_ .(var42_ .(var30_ var98_))))))) = .(var78_ .(var66_ .(var54_ .(var42_ .(var30_ .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 2)) NIL)))))))); .(C .(var109_ .(var79_ .(var67_ .(var55_ .(var43_ .(var31_ var99_))))))) = .(var79_ .(var67_ .(var55_ .(var43_ .(var31_ .(var109_ NIL)))))); .(C var134_) = .(.(CONS .(DIGIT 5)) NIL);"
trs.waves.2.c053,2,8,0,905,".(C .(.(CONS .(DIGIT 7)) .(var76_ .(var64_ .(var52_ .(var40_ .(var28_ var96_))))))) = .(var76_ .(var64_ .(var52_ .(var40_ .(var28_ .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 7)) NIL))))))); .(C .(.(CONS .(DIGIT 4)) .(var77_ .(var65_ .(var53_ .(var41_ .(var29_ var97_))))))) = .(var77_ .(var65_ .(var53_ .(var41_ .(var29_ .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 4)) NIL))))))); .(C .(.(CONS .(DIGIT 2)) .(var78_ .(var66_ .(var54_ .(var42_ .(var30_ var98_))))))) = .(var78_ .(var66_ .(var54_ .(var42_ .(var30_ .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 2)) NIL)))))))); .(C .(var109_ .(var79_ .(var67_ .(var55_ .(var43_ .(var31_ var99_))))))) = .(var79_ .(var67_ .(var55_ .(var43_ .(var31_ .(var109_ NIL)))))); .(C var134_) = .(.(CONS .(DIGIT 5)) NIL);"
trs.waves.2.c053,2,9,0,1593,".(C .(.(CONS .(DIGIT 2)) .(var99_ .(var78_ .(var57_ .(var36_ .(var131_ var173_))))))) = .(var99_ .(var78_ .(var57_ .(var36_ .(var131_ .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 2)) NIL)))))))); .(C .(.(CONS .(DIGIT 8)) .(var103_ .(var82_ .(var61_ .(var40_ .(var132_ var174_))))))) = .(var103_ .(var82_ .(var61_ .(var40_ .(var132_ .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 8)) NIL)))))))); .(C .(.(CONS var115_) .(var97_ .(var76_ .(var55_ .(var34_ .(.(CONS .(DIGIT 1)) var171_))))))) = .(var97_ .(var76_ .(var55_ .(var34_ .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 6)) .(.(CONS var115_) NIL))))))); .(C .(.(CONS var116_) .(var98_ .(var77_ .(var56_ .(var35_ .(.(CONS .(DIGIT 3)) var172_))))))) = .(var98_ .(var77_ .(var56_ .(var35_ .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 9)) .(.(CONS var116_) NIL))))))); .(C .(.(CONS var170_) .(var178_ NIL))) = .(.(CONS var170_) NIL); .(C .(var166_ .(var100_ .(var79_ .(var58_ .(var37_ .(var133_ var175_))))))) = .(var100_ .(var79_ .(var58_ .(var37_ .(var133_ .(var166_ NIL))))));"
trs.waves.2.c053,2,10,1,2681,".(C .(.(CONS .(var178_ 2)) .(var78_ .(var158_ .(var57_ .(var140_ .(var36_ var113_))))))) = .(var78_ .(var158_ .(var57_ .(var140_ .(var36_ .(.(CONS .(var178_ 0)) .(.(CONS .(var178_ 3)) .(.(CONS .(var178_ 2)) NIL)))))))); .(C .(.(CONS .(var179_ 8)) .(var82_ .(var159_ .(var61_ .(var141_ .(var40_ var117_))))))) = .(var82_ .(var159_ .(var61_ .(var141_ .(var40_ .(.(CONS .(var179_ 0)) .(.(CONS .(var179_ 1)) .(.(CONS .(var179_ 8)) NIL)))))))); .(C .(.(CONS .(DIGIT 7)) .(var76_ .(var160_ .(var55_ .(var142_ .(var34_ var111_))))))) = .(var76_ .(var160_ .(var55_ .(var142_ .(var34_ .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 7)) NIL))))))); .(C .(.(CONS .(DIGIT 4)) .(var77_ .(var161_ .(var56_ .(var143_ .(var35_ var112_))))))) = .(var77_ .(var161_ .(var56_ .(var143_ .(var35_ .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 4)) NIL))))))); .(C NIL) = .(.(CONS .(DIGIT 5)) NIL); .(C .(var199_ .(.(CONS .(var177_ 7)) var170_))) = .(C var170_); .(C .(var175_ .(var79_ .(var162_ .(var58_ .(var144_ .(var37_ var114_))))))) = .(var79_ .(var162_ .(var58_ .(var144_ .(var37_ .(var175_ NIL)))))); .(C var186_) = var186_;"
trs.waves.2.c053,2,11,0,1417,".(C .(.(CONS .(var178_ 2)) .(var78_ .(var158_ .(var57_ .(var140_ .(var36_ var113_))))))) = .(var78_ .(var158_ .(var57_ .(var140_ .(var36_ .(.(CONS .(var178_ 0)) .(.(CONS .(var178_ 3)) .(.(CONS .(var178_ 2)) NIL)))))))); .(C .(.(CONS .(var179_ 8)) .(var82_ .(var159_ .(var61_ .(var141_ .(var40_ var117_))))))) = .(var82_ .(var159_ .(var61_ .(var141_ .(var40_ .(.(CONS .(var179_ 0)) .(.(CONS .(var179_ 1)) .(.(CONS .(var179_ 8)) NIL)))))))); .(C .(.(CONS .(DIGIT 7)) .(var76_ .(var160_ .(var55_ .(var142_ .(var34_ var111_))))))) = .(var76_ .(var160_ .(var55_ .(var142_ .(var34_ .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 7)) NIL))))))); .(C .(.(CONS .(DIGIT 4)) .(var77_ .(var161_ .(var56_ .(var143_ .(var35_ var112_))))))) = .(var77_ .(var161_ .(var56_ .(var143_ .(var35_ .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 4)) NIL))))))); .(C NIL) = .(.(CONS .(DIGIT 5)) NIL); .(C .(var199_ .(.(CONS .(var177_ 7)) var170_))) = .(C var170_); .(C .(var175_ .(var79_ .(var162_ .(var58_ .(var144_ .(var37_ var114_))))))) = .(var79_ .(var162_ .(var58_ .(var144_ .(var37_ .(var175_ NIL)))))); .(C var186_) = var186_;"
trs.waves.2.c054,0,1,0,17,"C = TAIL;"
trs.waves.2.c054,0,2,1,14969,".(C .(var55_ .(var45_ .(var42_ .(var48_ NIL))))) = .(var48_ .(var45_ .(var42_ NIL)));"
trs.waves.2.c054,0,3,1,6937,".(C .(var55_ .(var45_ .(var42_ .(var48_ NIL))))) = .(var48_ .(var45_ .(var42_ NIL)));"
trs.waves.2.c054,0,4,0,3241,".(C .(var55_ .(var45_ .(var42_ .(var48_ NIL))))) = .(var48_ .(var45_ .(var42_ NIL)));"
trs.waves.2.c054,0,5,0,6329,".(C .(var100_ .(var91_ .(var88_ .(var94_ NIL))))) = .(var94_ .(var91_ .(var88_ NIL))); .(C var99_) = var99_;"
trs.waves.2.c054,0,6,0,11041,".(C .(var68_ NIL)) = .(var68_ NIL); .(C .(var83_ .(var45_ .(var36_ .(var54_ var21_))))) = .(var54_ .(var45_ .(var36_ var21_))); .(C .(var84_ var78_)) = var78_;"
trs.waves.2.c054,0,7,0,5505,".(C .(var80_ .(.(CONS var79_) NIL))) = .(.(CONS var79_) NIL); .(C .(var81_ .(var33_ .(.(var75_ .(var76_ 5)) .(.(var29_ .(var76_ var68_)) var37_))))) = .(.(var29_ .(var76_ 0)) .(var33_ .(.(var75_ .(var76_ 5)) .(.(var75_ .(DIGIT var68_)) .(.(var75_ .(DIGIT 9)) .(.(var75_ .(DIGIT 0)) .(.(var75_ .(DIGIT 2)) .(.(var75_ .(DIGIT 6)) NIL)))))))); .(C .(var82_ .(var32_ .(.(var78_ .(var77_ var61_)) .(.(var28_ .(var77_ var56_)) var36_))))) = .(.(var28_ .(var77_ var56_)) .(var32_ .(.(var78_ .(var77_ .(op26 var61_))) NIL))); .(C var74_) = var74_; .(op26 var63_) = var63_;"
