problem,run,trial,accuracy,n_seen,program
trs.waves.2.c049,3,11,0,4296,".(C .(.(var35_ .(var30_ 8)) .(.(var35_ .(var30_ 0)) .(.(var35_ .(var30_ var173_)) .(.(var35_ .(var30_ var113_)) .(var65_ .(var50_ var80_))))))) = .(.(var35_ .(var30_ 0)) .(.(var35_ .(var30_ var113_)) .(.(var35_ .(var30_ var173_)) .(var65_ .(var50_ .(.(var35_ .(var30_ 2)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 2)) NIL)))))))); .(C .(.(var38_ .(var33_ 8)) .(.(var38_ .(var33_ 3)) .(.(var38_ .(var33_ var124_)) .(.(var38_ .(var33_ 4)) .(var68_ .(var53_ var83_))))))) = .(.(var38_ .(var33_ 3)) .(.(var38_ .(var33_ var124_)) .(.(var38_ .(var33_ 4)) .(var68_ .(var53_ .(.(var38_ .(var33_ 3)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) NIL)))))))); .(C .(.(var36_ .(var31_ 8)) .(.(var36_ .(var31_ 5)) .(.(var36_ .(var31_ var122_)) .(.(var36_ .(var31_ 1)) .(var66_ .(var51_ var81_))))))) = .(.(var36_ .(var31_ 5)) .(.(var36_ .(var31_ var122_)) .(.(var36_ .(var31_ 1)) .(var66_ .(var51_ .(.(var36_ .(var31_ 9)) .(.(CONS .(DIGIT 7)) NIL))))))); .(C .(.(var37_ .(var32_ 7)) .(.(var37_ .(var32_ 6)) .(.(var37_ .(var32_ var123_)) .(.(var37_ .(var32_ var154_)) .(var67_ .(var52_ var82_))))))) = .(.(var37_ .(var32_ 6)) .(.(var37_ .(var32_ var123_)) .(.(var37_ .(var32_ var154_)) .(var67_ .(var52_ .(.(var37_ .(var32_ 3)) .(.(CONS .(DIGIT var154_)) NIL))))))); .(C .(.(var34_ .(var29_ 6)) .(.(var34_ .(var29_ 7)) .(.(var34_ .(var29_ var118_)) .(.(var34_ .(var29_ var178_)) .(var64_ .(var49_ var79_))))))) = .(.(var34_ .(var29_ 7)) .(.(var34_ .(var29_ var118_)) .(.(var34_ .(var29_ var178_)) .(var64_ .(var49_ .(.(var34_ .(var29_ var178_)) NIL)))))); .(C .(.(var138_ .(var136_ 4)) .(var144_ .(var142_ .(var139_ .(var131_ var134_)))))) = .(var144_ .(var142_ .(var139_ var134_))); .(C .(var117_ .(var115_ .(var151_ .(.(CONS .(var153_ var112_)) var28_))))) = .(var115_ .(.(CONS .(var153_ var112_)) var28_));"
trs.waves.2.c049,2,1,0,17,"C = TAIL;"
trs.waves.2.c049,2,2,0,13664,".(C .(var81_ .(var61_ .(var64_ .(var64_ .(var67_ .(var64_ .(var57_ .(var61_ .(var82_ var58_)))))))))) = .(var61_ .(var64_ .(var64_ .(var67_ .(var64_ .(var57_ .(var61_ var58_)))))));"
trs.waves.2.c049,2,3,0,12784,".(C .(.(var20_ var61_) .(var25_ .(var28_ .(var28_ .(var31_ .(var28_ .(var21_ .(var25_ .(var34_ var22_)))))))))) = .(var25_ .(var28_ .(var28_ .(var31_ .(var28_ .(var21_ .(var25_ var22_))))))); .(C .(var53_ .(var49_ .(var45_ .(var45_ .(var53_ var46_)))))) = .(var49_ .(var45_ .(var45_ var46_)));"
trs.waves.2.c049,2,4,0,7136,".(C .(.(CONS .(DIGIT 2)) NIL)) = .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 2)) NIL)))))))); .(C .(.(CONS .(DIGIT 4)) NIL)) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 7)) NIL))))))); .(C .(var50_ NIL)) = .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) .(var50_ NIL))))); .(C .(var62_ var39_)) = .(C var39_);"
trs.waves.2.c049,2,5,0,5976,".(C .(.(CONS .(DIGIT 4)) .(var57_ NIL))) = .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 2)) NIL)))))))); .(C .(.(CONS .(DIGIT 7)) .(var58_ NIL))) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 7)) NIL))))))); .(C .(var103_ .(.(CONS .(DIGIT 2)) NIL))) = .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 3)) NIL))))))); .(C .(.(CONS var61_) .(var114_ NIL))) = .(.(CONS .(DIGIT 6)) .(.(CONS var61_) .(.(CONS var61_) .(.(CONS var61_) .(var114_ NIL))))); .(C .(var104_ var19_)) = .(C var19_);"
trs.waves.2.c049,2,6,0,4544,".(var58_ .(var53_ .(.(var23_ var69_) .(.(var23_ var19_) .(var38_ .(.(var23_ .(var64_ 5)) .(.(var23_ var19_) .(var67_ .(.(var66_ var69_) .(.(var66_ .(var64_ var70_)) .(var67_ NIL))))))))))) = .(.(var23_ var69_) .(.(var23_ var19_) .(var38_ .(.(var23_ .(var64_ 5)) .(.(var66_ .(var64_ 3)) .(var67_ .(.(var66_ var69_) .(var67_ NIL)))))))); .(var59_ .(var54_ .(.(var24_ var83_) .(.(var24_ var20_) .(var39_ .(.(var24_ .(DIGIT 4)) .(.(var24_ var20_) var72_))))))) = .(.(var24_ var83_) .(.(var24_ var20_) .(var39_ .(.(var24_ .(DIGIT 3)) .(.(CONS .(DIGIT 5)) NIL))))); .(var60_ .(var55_ .(.(var25_ .(var75_ 5)) .(.(var25_ .(var75_ 3)) .(var40_ .(.(var25_ .(var75_ 7)) .(.(var25_ .(var75_ 2)) var73_))))))) = .(.(var25_ .(var75_ 5)) .(.(var25_ .(var75_ 3)) .(var40_ .(.(var25_ .(var75_ 7)) .(.(CONS .(var75_ 2)) .(.(CONS .(var75_ 9)) .(.(CONS .(var75_ 7)) NIL))))))); .(var61_ .(var56_ .(.(var26_ var22_) .(.(var26_ var82_) .(var41_ .(.(var26_ .(var77_ 9)) .(.(var26_ var81_) .(.(var79_ var22_) .(var80_ .(.(var79_ var22_) NIL)))))))))) = .(.(var26_ var22_) .(.(var26_ var82_) .(var41_ .(.(var26_ .(var77_ 9)) .(.(var79_ var81_) .(.(var79_ var22_) .(var80_ NIL))))))); .(var62_ .(var57_ .(.(var27_ var84_) .(.(var27_ var21_) .(var42_ .(.(var27_ .(DIGIT 5)) .(.(var27_ var21_) var74_))))))) = .(.(var27_ var84_) .(.(var27_ var21_) .(var42_ .(.(var27_ .(DIGIT 5)) NIL))));"
trs.waves.2.c049,2,7,0,5912,".(C .(var129_ .(.(CONS .(DIGIT 4)) .(.(CONS var121_) NIL)))) = .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 3)) .(.(CONS var121_) .(.(CONS .(DIGIT 0)) .(.(CONS var121_) NIL)))))))); .(C .(var130_ .(var93_ .(.(CONS .(var122_ 4)) NIL)))) = .(.(CONS .(var122_ 5)) .(.(CONS .(var122_ 3)) .(.(CONS .(var122_ 1)) .(var93_ .(.(CONS .(var122_ 2)) .(.(CONS .(var122_ 9)) .(.(CONS .(var122_ 7)) NIL))))))); .(C .(var106_ .(var103_ .(var106_ NIL)))) = .(var106_ .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 1)) .(var106_ .(var103_ NIL))))))); .(C .(var131_ .(var92_ .(.(CONS .(DIGIT 5)) NIL)))) = .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) .(var92_ .(.(CONS .(DIGIT 5)) NIL))))); .(C .(var132_ .(var95_ .(.(CONS .(DIGIT 2)) NIL)))) = .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 2)) .(var95_ .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 2)) NIL)))))); .(C .(var133_ .(var94_ .(.(CONS var135_) NIL)))) = .(.(CONS .(DIGIT 3)) .(.(CONS var135_) .(.(CONS .(DIGIT 1)) .(var94_ NIL)))); .(C .(var134_ var19_)) = .(C var19_);"
trs.waves.2.c049,2,8,0,3144,".(C .(var149_ .(var178_ .(.(CONS .(DIGIT 5)) NIL)))) = .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) .(var178_ .(.(CONS .(DIGIT 5)) NIL))))); .(C .(var151_ .(var179_ .(.(CONS .(DIGIT 0)) NIL)))) = .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 1)) .(var179_ NIL)))); .(C .(.(CONS var188_) .(var186_ .(.(CONS var188_) NIL)))) = .(.(CONS var188_) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 1)) .(.(CONS var188_) .(.(CONS .(DIGIT 3)) NIL))))))); .(C .(.(CONS .(DIGIT 7)) .(var180_ .(var181_ NIL)))) = .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 4)) .(var181_ .(var180_ .(.(CONS .(DIGIT 7)) .(var181_ NIL)))))); .(C .(var154_ .(var187_ .(.(CONS .(DIGIT 7)) NIL)))) = .(.(CONS .(DIGIT 1)) NIL); .(C .(var78_ .(.(var73_ .(DIGIT 4)) .(var74_ NIL)))) = .(var78_ .(.(var73_ .(DIGIT 3)) .(.(var73_ .(DIGIT 3)) .(.(var73_ .(DIGIT 5)) .(.(var73_ .(DIGIT 3)) .(var74_ .(var78_ .(var74_ NIL)))))))); .(C .(var153_ .(.(CONS .(DIGIT var71_)) .(var198_ NIL)))) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT var71_)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT var71_)) NIL))))))); .(C .(var155_ var19_)) = .(C var19_); .(C NIL) = NIL;"
trs.waves.2.c049,2,9,0,3312,".(C .(var155_ .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 2)) NIL)))) = .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 2)) NIL)))))))); .(C .(var158_ .(var125_ .(.(CONS .(DIGIT 5)) NIL)))) = .(.(CONS .(DIGIT 6)) .(var125_ .(var125_ .(var125_ .(.(CONS .(DIGIT 5)) NIL))))); .(C .(var156_ .(.(CONS var163_) .(.(CONS .(DIGIT 4)) NIL)))) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 1)) .(.(CONS var163_) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 9)) .(.(CONS var163_) NIL))))))); .(C .(var157_ .(var168_ .(.(CONS .(DIGIT 1)) NIL)))) = .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 9)) .(var168_ NIL))))))); .(C .(.(CONS var136_) .(var169_ .(.(CONS var136_) NIL)))) = .(.(CONS var136_) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 1)) .(.(CONS var136_) .(var169_ NIL))))))); .(C .(var159_ .(var180_ .(.(CONS .(DIGIT 0)) NIL)))) = .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 1)) .(var180_ NIL)))); .(C .(var160_ .(var82_ .(.(CONS .(DIGIT 7)) NIL)))) = .(var82_ NIL); .(C .(.(CONS NAN) var122_)) = var122_; .(C .(var114_ .(var181_ .(var110_ NIL)))) = .(var114_ .(.(CONS .(DIGIT 4)) .(var110_ .(var181_ .(var114_ .(var110_ NIL)))))); .(C .(.(CONS var135_) var19_)) = .(C var19_);"
trs.waves.2.c049,2,10,0,3504,".(C .(var96_ .(.(CONS .(DIGIT 4)) .(.(CONS .(var199_ 2)) NIL)))) = .(.(CONS .(var199_ 0)) .(.(CONS .(var199_ 3)) .(.(CONS .(var199_ 3)) .(.(CONS .(DIGIT 5)) .(.(CONS .(var199_ 3)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 2)) NIL)))))))); .(C .(var102_ .(.(CONS .(DIGIT 8)) .(var195_ NIL)))) = .(.(CONS .(DIGIT 0)) .(var195_ .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 5)) .(var195_ .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 8)) NIL))))))); .(C .(var117_ .(.(CONS .(DIGIT 3)) .(var117_ NIL)))) = .(var117_ .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 1)) .(var117_ .(.(CONS .(DIGIT 3)) NIL))))))); .(C .(var101_ .(var174_ .(.(CONS .(DIGIT 1)) NIL)))) = .(.(CONS .(DIGIT 3)) .(var174_ .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 9)) .(var174_ NIL))))))); .(C .(var98_ .(.(CONS var134_) .(.(CONS .(var201_ 4)) NIL)))) = .(.(CONS .(var201_ 5)) .(.(CONS .(var201_ 3)) .(.(CONS .(var201_ 1)) .(.(CONS var134_) .(.(CONS .(var201_ 2)) .(.(CONS .(DIGIT 9)) .(.(CONS var134_) NIL))))))); .(C .(var104_ .(var198_ .(.(CONS .(DIGIT 7)) NIL)))) = .(var198_ NIL); .(C .(.(CONS .(DIGIT 7)) .(var162_ .(.(CONS var183_) NIL)))) = .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 4)) .(.(CONS var183_) .(var162_ .(.(CONS .(DIGIT 7)) .(.(CONS var183_) NIL)))))); .(C .(var97_ .(var163_ .(.(CONS .(var200_ 5)) NIL)))) = .(.(CONS .(var200_ 6)) .(.(CONS .(var200_ 3)) .(.(CONS .(var200_ 3)) .(var163_ .(.(CONS .(var200_ 5)) NIL))))); .(C .(var103_ .(var164_ .(var209_ NIL)))) = .(.(CONS .(DIGIT 3)) .(var209_ .(.(CONS .(DIGIT 1)) .(var164_ NIL)))); .(C .(var105_ var19_)) = .(C var19_);"
trs.waves.2.c049,2,11,0,3792,".(C .(.(var99_ .(var92_ 0)) .(.(var99_ .(var92_ 4)) .(.(var99_ .(var92_ 2)) NIL)))) = .(.(var99_ .(var92_ 0)) .(.(var99_ .(var92_ 3)) .(.(var99_ .(var92_ 3)) .(.(var99_ .(var92_ 5)) .(.(var99_ .(var92_ 3)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 2)) NIL)))))))); .(C .(.(var101_ .(var94_ 9)) .(.(var101_ .(var94_ 7)) .(.(var101_ .(var94_ 4)) NIL)))) = .(.(var101_ .(var94_ 5)) .(.(var101_ .(var94_ 3)) .(.(var101_ .(var94_ 1)) .(.(var101_ .(var94_ 7)) .(.(var101_ .(var94_ 2)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 7)) NIL))))))); .(C .(.(var102_ .(var95_ 2)) .(.(var102_ .(var95_ 3)) .(.(var102_ .(var95_ 2)) NIL)))) = .(.(var102_ .(var95_ 2)) .(.(var102_ .(var95_ 4)) .(.(var102_ .(var95_ 8)) .(.(var102_ .(var95_ 9)) .(.(var102_ .(var95_ 1)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 3)) NIL))))))); .(C .(.(var103_ .(var96_ 7)) .(.(var103_ .(var96_ 3)) .(.(var103_ .(var96_ 2)) NIL)))) = .(.(var103_ .(var96_ 7)) .(.(var103_ .(var96_ 4)) .(.(var103_ .(var96_ 2)) .(.(var103_ .(var96_ 3)) .(.(var103_ .(var96_ 7)) .(.(CONS .(DIGIT 2)) NIL)))))); .(C .(.(var104_ .(var97_ 9)) .(.(var104_ .(var97_ 4)) .(.(var104_ .(var97_ 1)) NIL)))) = .(.(var104_ .(var97_ 3)) .(.(var104_ .(var97_ 4)) .(.(var104_ .(var97_ 8)) .(.(var104_ .(var97_ 3)) .(.(var104_ .(var97_ 6)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 4)) NIL))))))); .(C .(.(var105_ .(var98_ 6)) .(.(var105_ .(var98_ 8)) .(.(var105_ .(var98_ 7)) NIL)))) = .(.(var105_ .(var98_ 0)) .(.(var105_ .(var98_ 7)) .(.(var105_ .(var98_ 0)) .(.(var105_ .(var98_ 5)) .(.(var105_ .(var98_ 7)) .(.(CONS .(DIGIT 6)) .(.(CONS .(DIGIT 8)) NIL))))))); .(C .(.(var100_ .(var93_ 4)) .(.(var100_ .(var93_ 3)) .(.(var100_ .(var93_ 5)) NIL)))) = .(.(var100_ .(var93_ 6)) .(.(var100_ .(var93_ 3)) .(.(var100_ .(var93_ 3)) .(.(var100_ .(var93_ 3)) .(.(var100_ .(var93_ 5)) NIL))))); .(C .(var145_ .(.(var169_ .(DIGIT 5)) .(var158_ NIL)))) = .(.(var169_ .(DIGIT 3)) .(.(var169_ .(DIGIT 0)) .(.(var169_ .(DIGIT 1)) .(.(var169_ .(DIGIT 5)) NIL)))); .(C .(var146_ .(var190_ .(var159_ NIL)))) = .(var190_ NIL); .(C .(var148_ var19_)) = .(C var19_);"
trs.waves.2.c049,4,1,0,17,"C = TAIL;"
trs.waves.2.c049,4,2,0,19664,".(var52_ .(var46_ .(var46_ .(var43_ .(var40_ .(var43_ var37_)))))) = .(var46_ .(var43_ .(var40_ var37_)));"
trs.waves.2.c049,4,3,0,16720,".(C .(var19_ .(var19_ .(var45_ .(var42_ .(var45_ var39_)))))) = .(var19_ .(var45_ .(var42_ var39_))); .(C .(var20_ var49_)) = .(var20_ NIL);"
trs.waves.2.c049,4,4,0,14384,".(C .(var74_ .(var76_ .(var80_ NIL)))) = .(var76_ NIL); .(C .(.(var31_ var73_) .(.(var31_ var71_) .(var51_ .(var48_ .(var51_ var45_)))))) = .(.(var31_ var71_) .(var51_ .(var48_ var45_))); .(C .(var75_ .(var28_ var29_))) = var29_;"
trs.waves.2.c049,4,5,0,7232,".(C .(.(var28_ .(var26_ 4)) .(.(var28_ .(var26_ 4)) .(var35_ .(var32_ .(var35_ .(.(var28_ .(var26_ var59_)) .(.(var28_ .(var26_ 9)) .(.(var28_ .(var26_ var45_)) .(var29_ NIL)))))))))) = .(.(var28_ .(var26_ 4)) .(var35_ .(var32_ .(.(var28_ .(var26_ var59_)) .(.(var28_ .(var26_ 9)) .(.(var28_ .(var26_ var45_)) .(var29_ NIL))))))); .(C .(var46_ .(var46_ var60_))) = .(var46_ NIL); .(op26 8) = 9; .(op26 var58_) = var58_; .(C .(.(var39_ var56_) .(.(var39_ var50_) .(.(var39_ .(var48_ var57_)) .(var24_ .(.(var39_ var54_) var43_)))))) = .(.(var39_ var50_) .(var24_ .(.(var39_ .(var48_ .(op26 var57_))) var43_)));"
trs.waves.2.c049,4,6,0,5872,".(C .(.(CONS .(DIGIT 8)) .(var83_ NIL))) = .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 3)) NIL))))))); .(C .(var79_ .(.(CONS .(DIGIT 2)) NIL))) = .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 2)) NIL)))))))); .(C .(var80_ .(.(CONS .(DIGIT 3)) NIL))) = .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 3)) NIL)))))); .(C .(.(CONS .(DIGIT 2)) .(var86_ NIL))) = .(.(CONS .(DIGIT 2)) NIL); .(C .(var82_ var54_)) = .(C var54_); .(C NIL) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 4)) NIL))));"
trs.waves.2.c049,4,7,1,8736,".(C .(.(var24_ .(var19_ 2)) .(.(var24_ .(var19_ 1)) var39_))) = .(.(var24_ .(var19_ 2)) .(.(var24_ .(var19_ 1)) .(.(var24_ .(var19_ 5)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 3)) NIL)))))); .(C .(.(var26_ .(var21_ 0)) .(.(var26_ .(var21_ 0)) var41_))) = .(.(var26_ .(var21_ 0)) .(.(var26_ .(var21_ 0)) .(.(var26_ .(var21_ 5)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 3)) NIL))))); .(C .(.(var27_ .(var22_ 3)) .(.(var27_ .(var22_ 3)) var42_))) = .(.(var27_ .(var22_ 3)) .(.(var27_ .(var22_ 3)) .(.(var27_ .(var22_ 5)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 2)) NIL))))))); .(C .(.(var28_ .(var23_ 1)) .(.(var28_ .(var23_ 2)) var43_))) = .(.(var28_ .(var23_ 1)) .(.(var28_ .(var23_ 2)) .(.(var28_ .(var23_ 1)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 5)) NIL))))); .(C .(.(var24_ .(var19_ 4)) .(.(var24_ .(var19_ var61_)) var65_))) = .(.(var24_ .(var19_ var61_)) .(C var65_)); .(C .(.(var27_ .(var22_ 8)) .(.(var27_ .(var22_ var63_)) var69_))) = .(.(var27_ .(var22_ var63_)) .(C var69_)); .(C .(var59_ .(var52_ .(var55_ var48_)))) = .(var52_ var48_);"
trs.waves.2.c049,4,8,0,4368,".(C .(.(var24_ .(var19_ 2)) .(.(var24_ .(var19_ 1)) var39_))) = .(.(var24_ .(var19_ 2)) .(.(var24_ .(var19_ 1)) .(.(var24_ .(var19_ 5)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 3)) NIL)))))); .(C .(.(var26_ .(var21_ 0)) .(.(var26_ .(var21_ 0)) var41_))) = .(.(var26_ .(var21_ 0)) .(.(var26_ .(var21_ 0)) .(.(var26_ .(var21_ 5)) .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 3)) NIL))))); .(C .(.(var27_ .(var22_ 3)) .(.(var27_ .(var22_ 3)) var42_))) = .(.(var27_ .(var22_ 3)) .(.(var27_ .(var22_ 3)) .(.(var27_ .(var22_ 5)) .(.(CONS .(DIGIT 3)) .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 2)) NIL))))))); .(C .(.(var28_ .(var23_ 1)) .(.(var28_ .(var23_ 2)) var43_))) = .(.(var28_ .(var23_ 1)) .(.(var28_ .(var23_ 2)) .(.(var28_ .(var23_ 1)) .(.(CONS .(DIGIT 1)) .(.(CONS .(DIGIT 5)) NIL))))); .(C .(.(var24_ .(var19_ 4)) .(.(var24_ .(var19_ var61_)) var65_))) = .(.(var24_ .(var19_ var61_)) .(C var65_)); .(C .(.(var27_ .(var22_ 8)) .(.(var27_ .(var22_ var63_)) var69_))) = .(.(var27_ .(var22_ var63_)) .(C var69_)); .(C .(var59_ .(var52_ .(var55_ var48_)))) = .(var52_ var48_);"
trs.waves.2.c049,4,9,0,4768,".(C .(.(CONS .(DIGIT 2)) .(.(CONS .(var79_ 5)) var92_))) = .(.(CONS .(DIGIT 8)) .(.(CONS .(DIGIT 3)) NIL)); .(C .(var62_ .(.(CONS .(var80_ 5)) .(var107_ .(var62_ var50_))))) = .(var62_ NIL); .(C .(.(CONS .(DIGIT 5)) .(.(CONS .(var81_ 3)) var93_))) = .(.(CONS .(DIGIT 2)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 2)) NIL))); .(C .(.(CONS .(DIGIT 1)) .(.(CONS .(var82_ 1)) var94_))) = .(.(CONS .(DIGIT 5)) NIL); .(C .(.(CONS .(DIGIT 4)) .(.(CONS .(var83_ 0)) .(var108_ NIL)))) = NIL; .(C .(var115_ .(.(var114_ .(var84_ 0)) .(var109_ .(.(var114_ .(var112_ 1)) var53_))))) = .(.(var114_ .(var112_ 9)) .(var115_ NIL)); .(C .(.(CONS .(DIGIT 8)) .(var74_ .(var46_ .(var31_ var56_))))) = .(var74_ .(var46_ .(var31_ .(.(CONS .(DIGIT 5)) .(.(CONS .(DIGIT 3)) .(C var56_)))))); .(C .(.(CONS .(DIGIT 2)) .(var75_ .(var110_ .(var118_ var58_))))) = .(var75_ .(var118_ .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 0)) .(.(CONS .(DIGIT 7)) .(C var58_)))))); .(C .(.(CONS .(DIGIT 7)) .(var76_ .(var48_ .(var33_ var59_))))) = .(var76_ .(var48_ .(var33_ .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT 0)) .(C var59_)))))); .(C .(.(CONS .(DIGIT 2)) .(var77_ var97_))) = .(var77_ NIL); .(C .(.(CONS .(DIGIT 1)) .(var78_ var98_))) = .(var78_ .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 9)) .(.(CONS .(DIGIT 4)) NIL)))); .(op26 4) = 4; .(op26 5) = 5; .(op26 7) = 7; .(op27 4) = 5; .(op27 5) = 5; .(op27 7) = 1; .(op28 4) = 9; .(op28 5) = 4; .(op28 7) = 1; .(C .(.(CONS .(DIGIT 4)) .(.(CONS .(DIGIT var63_)) .(var47_ .(var32_ var57_))))) = .(.(CONS .(DIGIT .(op26 var63_))) .(var47_ .(var32_ .(.(CONS .(DIGIT .(op27 var63_))) .(.(CONS .(DIGIT .(op28 var63_))) .(C var57_))))));"
